"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
401 0.643908641428252 2 17 "GO:0015095" "magnesium ion transmembrane transporter activity" 0.884111797223956
-747 0.349520178942486 2 20 "GO:0015101" "organic cation transmembrane transporter activity" 0.732756130773315
224 0.542448642150236 6 95 "GO:0015103" "inorganic anion transmembrane transporter activity" 0.848145119141376
-548 0.527192985745717 2 17 "GO:0015106" "bicarbonate transmembrane transporter activity" 0.838713049926489
793 0.40592507612145 2 14 "GO:0015114" "phosphate ion transmembrane transporter activity" 0.757784634761343
341 0.740588041768765 2 12 "GO:0015125" "bile acid transmembrane transporter activity" 0.922048796880163
347 0.758441386418214 2 10 "GO:0015129" "lactate transmembrane transporter activity" 0.927299825449196
657 0.435307546055852 2 18 "GO:0015149;GO:0015145;GO:0005355" "monosaccharide transmembrane transporter activity" 0.778068501812104
3971 0.000850575871513243 2 9 "GO:0015165;GO:0005338" "nucleotide-sugar transmembrane transporter activity" 0.0583763650764878
-89 0.833229344889707 6 71 "GO:0015171" "amino acid transmembrane transporter activity" 0.948935428590548
1121 0.297982864102894 2 11 "GO:0015174" "basic amino acid transmembrane transporter activity" 0.693067422978009
183 0.786115804828803 2 28 "GO:0015175" "neutral amino acid transmembrane transporter activity" 0.937015547986069
428 0.406786230316672 2 48 "GO:0015179" "L-amino acid transmembrane transporter activity" 0.757784634761343
875 0.516714271877482 3 7 "GO:0015180;GO:0022858" "alanine transmembrane transporter activity" 0.836534501536611
824 0.605759051558443 3 5 "GO:0015186" "L-glutamine transmembrane transporter activity" 0.87090386243904
-640 0.660670713114246 3 6 "GO:0015187" "glycine transmembrane transporter activity" 0.890914798242996
2448 0.125368787313671 3 5 "GO:0015189;GO:0015181" "arginine transmembrane transporter activity" 0.539540919660155
750 0.578449338113184 3 7 "GO:0015193" "L-proline transmembrane transporter activity" 0.856183810328708
1660 0.188637844895881 7 8 "GO:0015194;GO:0022889" "L-serine transmembrane transporter activity" 0.612013835639984
-989 0.381381172160168 2 10 "GO:0015197" "peptide transporter activity" 0.748977482675993
-3198 0.0452550035109105 5 5 "GO:0015204" "urea transmembrane transporter activity" 0.369259131314799
-1111 0.410542209385432 3 7 "GO:0015205" "nucleobase transmembrane transporter activity" 0.762076348908166
1001 0.400381112328322 4 9 "GO:0015211" "purine nucleoside transmembrane transporter activity" 0.757784634761343
2442 0.00134575440139921 5 22 "GO:0015215;GO:0015605" "organophosphate ester transmembrane transporter activity" 0.0839314657812854
1699 0.208191223918445 2 7 "GO:0015220" "choline transmembrane transporter activity" 0.630400220852609
-347 0.783354525931096 2 8 "GO:0015232" "heme transporter activity" 0.936730604217458
-646 0.548747771650365 3 11 "GO:0015245" "fatty acid transporter activity" 0.851321480468084
-316 0.731940926908291 3 15 "GO:0015248" "sterol transporter activity" 0.922048796880163
-663 0.678030679440257 3 5 "GO:0015252" "hydrogen ion channel activity" 0.898565987231928
-1492 0.132035651424831 4 13 "GO:0015254;GO:0015168;GO:0015166;GO:0015250;GO:0005372" "polyol transmembrane transporter activity" 0.544396239545249
1347 0.211048171397334 2 11 "GO:0015266" "protein channel activity" 0.630400220852609
-922 0.317472681622791 2 15 "GO:0015269" "calcium-activated potassium channel activity" 0.716235946083252
-1432 0.229170584422905 3 9 "GO:0015271" "outward rectifier potassium channel activity" 0.647398060087487
-3 0.991645863198365 2 120 "GO:0015276;GO:0022834" "ligand-gated ion channel activity" 0.9962297423811
-1361 0.393982271584557 5 5 "GO:0015277" "kainate selective glutamate receptor activity" 0.755518944332739
2568 0.0040410124247478 3 16 "GO:0015278" "calcium-release channel activity" 0.142812984468055
-16 0.988475942479038 5 10 "GO:0015279" "store-operated calcium channel activity" 0.995650165739403
-2169 0.108004670691588 3 7 "GO:0015280" "ligand-gated sodium channel activity" 0.514057595211134
2043 0.200708727586181 2 5 "GO:0015288" "porin activity" 0.626028778429801
264 0.305182755628708 4 196 "GO:0015291" "secondary active transmembrane transporter activity" 0.703106560671087
349 0.282367324469815 5 122 "GO:0015293" "symporter activity" 0.68236275797198
174 0.658844668401888 2 83 "GO:0015294" "solute:cation symporter activity" 0.890293728078821
2099 0.00331927445534763 2 25 "GO:0015295" "solute:hydrogen symporter activity" 0.132190620682128
-704 0.213252704515825 2 40 "GO:0015296" "anion:cation symporter activity" 0.630400220852609
-229 0.586706925928584 5 72 "GO:0015297" "antiporter activity" 0.861560620958191
-102 0.903215962884029 2 18 "GO:0015299" "solute:hydrogen antiporter activity" 0.965982474449264
-265 0.710569849125584 2 25 "GO:0015301" "anion:anion antiporter activity" 0.911204632288522
648 0.631161720194977 3 7 "GO:0015321;GO:0005436" "sodium-dependent phosphate transmembrane transporter activity" 0.882471419148027
-397 0.712650049187983 5 11 "GO:0015347" "sodium-independent organic anion transmembrane transporter activity" 0.91196826706686
-268 0.832110589376572 2 8 "GO:0015368" "calcium:cation antiporter activity" 0.948489692785883
-944 0.10355853307567 2 38 "GO:0015370" "solute:sodium symporter activity" 0.50958614011575
-6 0.996561724070982 2 8 "GO:0015377" "cation:chloride symporter activity" 0.998859714211038
-836 0.381340792322108 4 14 "GO:0015386;GO:0005451;GO:0015385" "monovalent cation:hydrogen antiporter activity" 0.748977482675993
2775 0.0279797259462886 3 8 "GO:0015450" "P-P-bond-hydrolysis-driven protein transmembrane transporter activity" 0.306601366671936
67 0.906351057221163 2 40 "GO:0015459" "potassium channel regulator activity" 0.965982474449264
-115 0.885983299714367 2 20 "GO:0015464" "acetylcholine receptor activity" 0.961506281226457
208 0.861529599117032 2 9 "GO:0015467" "G-protein activated inward rectifier potassium channel activity" 0.958614108897941
-48 0.933497903147738 2 39 "GO:0015485;GO:0032934" "sterol binding" 0.981331771792165
-508 0.452024813585998 2 28 "GO:0015491;GO:0015298" "solute:cation antiporter activity" 0.787730031654607
471 0.746733377060252 2 6 "GO:0015556" "C4-dicarboxylate transmembrane transporter activity" 0.922102579248644
83 0.958532046890531 3 5 "GO:0015562" "efflux transmembrane transporter activity" 0.990288171495099
-217 0.331259487465409 2 261 "GO:0015631" "tubulin binding" 0.720145613596015
477 0.657620190280692 2 11 "GO:0015643" "toxic substance binding" 0.889560921292554
-1702 0.207274169546498 2 7 "GO:0015651" "quaternary ammonium group transmembrane transporter activity" 0.630400220852609
392 0.554662041831925 8 29 "GO:0015662" "ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism" 0.851321480468084
303 0.704792367368997 4 20 "GO:0015665" "alcohol transmembrane transporter activity" 0.9070398908461
288 0.798840271926076 2 10 "GO:0015924;GO:0004571" "mannosyl-oligosaccharide mannosidase activity" 0.941701220329257
-1854 0.24566345589336 2 5 "GO:0015925" "galactosidase activity" 0.665998225540419
867 0.420554622776778 2 11 "GO:0015926" "glucosidase activity" 0.76914898751882
648 0.512862807036272 2 13 "GO:0015929" "hexosaminidase activity" 0.833995885328285
850 0.165621740476389 2 34 "GO:0015932" "nucleobase-containing compound transmembrane transporter activity" 0.582558492943422
-2163 0.10904197344888 2 7 "GO:0016018" "cyclosporin A binding" 0.514057595211134
-1231 0.398603230020452 3 6 "GO:0016174" "NAD(P)H oxidase activity" 0.757784634761343
212 0.875123584038168 2 7 "GO:0016175" "superoxide-generating NADPH oxidase activity" 0.958614108897941
1585 0.277086194075131 3 6 "GO:0016176" "superoxide-generating NADPH oxidase activator activity" 0.679173678710472
3784 0.00148038628295212 4 9 "GO:0016208" "AMP binding" 0.0839314657812854
127 0.775528128564178 1 65 "GO:0016209" "antioxidant activity" 0.933784561078198
469 0.529254607797191 2 23 "GO:0016229;GO:0033764" "steroid dehydrogenase activity" 0.839003028241875
-216 0.533498916877611 1 107 "GO:0016247" "channel regulator activity" 0.8401963618459
-1106 0.352806933329172 4 9 "GO:0016274;GO:0016273" "protein-arginine N-methyltransferase activity" 0.737014994876188
516 0.647563494462688 7 10 "GO:0016290" "palmitoyl-CoA hydrolase activity" 0.884111797223956
226 0.0650110252855799 3 915 "GO:0016301;GO:0016773;GO:0016772" "transferase activity, transferring phosphorus-containing groups" 0.407569120059597
160 0.771347349974173 3 42 "GO:0016303;GO:0052742" "phosphatidylinositol kinase activity" 0.932060608330575
2439 0.0180295763038959 2 12 "GO:0016307" "phosphatidylinositol phosphate kinase activity" 0.26416367977843
2037 0.162250602083874 3 6 "GO:0016308" "1-phosphatidylinositol-4-phosphate 5-kinase activity" 0.574931481297206
1153 0.392829291361903 2 7 "GO:0016405" "CoA-ligase activity" 0.755518944332739
239 0.869805631157618 6 6 "GO:0016406" "carnitine O-acyltransferase activity" 0.958614108897941
930 0.330223516003007 3 14 "GO:0016408" "C-acyltransferase activity" 0.720145613596015
1014 0.0804707477726637 3 38 "GO:0016409" "palmitoyltransferase activity" 0.456234152589363
1627 0.0202641003965279 2 26 "GO:0016411" "acylglycerol O-acyltransferase activity" 0.278151441232341
1041 0.514553356206383 2 5 "GO:0016413" "O-acetyltransferase activity" 0.835169037609366
-148 0.926278982498416 2 5 "GO:0016416" "O-palmitoyltransferase activity" 0.97803060176351
2341 0.108312002845276 4 6 "GO:0016421;GO:0016885" "ligase activity, forming carbon-carbon bonds" 0.514057595211134
-839 0.48113319985081 2 9 "GO:0016423" "tRNA (guanine) methyltransferase activity" 0.806423769415753
-1170 0.463854777084631 2 5 "GO:0016427" "tRNA (cytosine) methyltransferase activity" 0.795877143839946
1731 0.235081557268953 5 6 "GO:0016433" "rRNA (adenine) methyltransferase activity" 0.651151012196809
106 0.45474680933896 2 675 "GO:0016491" "oxidoreductase activity" 0.787730031654607
-1512 0.230985625368322 4 8 "GO:0016493" "C-C chemokine receptor activity" 0.650551307732812
-150 0.894153035850601 2 10 "GO:0016500" "protein-hormone receptor activity" 0.963616164255524
517 0.372373573327169 2 38 "GO:0016504" "peptidase activator activity" 0.744953329840531
-2016 0.166624895764642 2 6 "GO:0016531;GO:0016530" "metallochaperone activity" 0.582558492943422
403 0.572527591937189 4 25 "GO:0016538" "cyclin-dependent protein serine/threonine kinase regulator activity" 0.853229691298394
-933 0.328292624122573 4 14 "GO:0016594" "glycine binding" 0.720145613596015
739 0.558302325769397 3 8 "GO:0016595" "glutamate binding" 0.851321480468084
-302 0.382150470136829 2 108 "GO:0016597" "amino acid binding" 0.749090709424956
-2807 0.0375778923931646 4 7 "GO:0016615" "malate dehydrogenase activity" 0.345081490709061
586 0.0699234201018128 3 123 "GO:0016616;GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 0.415941533334922
1100 0.0462248539767131 3 42 "GO:0016620;GO:0016903" "oxidoreductase activity, acting on the aldehyde or oxo group of donors" 0.369867786591844
3235 0.0104093703239479 4 8 "GO:0016624" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor" 0.215457442895683
364 0.45062291866821 2 55 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 0.787730031654607
73 0.921879647337698 2 23 "GO:0016628" "oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor" 0.974964363445546
-1413 0.235193348730596 2 9 "GO:0016634" "oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor" 0.651151012196809
-319 0.697342151603783 3 19 "GO:0016641;GO:0016638" "oxidoreductase activity, acting on the CH-NH2 group of donors" 0.903867811237025
-138 0.846945087986467 2 25 "GO:0016645" "oxidoreductase activity, acting on the CH-NH group of donors" 0.957033271000306
133 0.878484555316748 3 17 "GO:0016646" "oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor" 0.958614108897941
695 0.0588579795140854 3 95 "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 0.397672566250608
346 0.759486876235901 2 10 "GO:0016653" "oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor" 0.927299825449196
1314 0.0109077161097725 2 48 "GO:0016667" "oxidoreductase activity, acting on a sulfur group of donors" 0.218825566263744
3339 0.00818369731248184 2 8 "GO:0016668" "oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor" 0.197621135101413
158 0.906719745955444 2 7 "GO:0016670" "oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor" 0.965982474449264
1409 0.155110192847608 2 13 "GO:0016671" "oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor" 0.571799786215144
-967 0.176001045829229 4 25 "GO:0016702;GO:0016701" "oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen" 0.598071934173116
-763 0.00950814064260889 3 149 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 0.210146023694271
-1521 0.00432228346727678 2 45 "GO:0016706" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors" 0.142812984468055
553 0.366872967906376 2 34 "GO:0016709" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen" 0.744953329840531
-1709 0.241156604775357 2 6 "GO:0016714" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen" 0.663435047736425
-801 0.615991044529158 2 5 "GO:0016717" "oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water" 0.87542746473932
-73 0.936582041167532 2 15 "GO:0016722" "oxidoreductase activity, oxidizing metal ions" 0.981331771792165
991 0.405054539392998 3 9 "GO:0016723" "oxidoreductase activity, oxidizing metal ions, NAD or NADP as acceptor" 0.757784634761343
-442 0.695469227981988 2 10 "GO:0016725" "oxidoreductase activity, acting on CH or CH2 groups" 0.903867811237025
1477 0.273728124305303 2 7 "GO:0016742" "hydroxymethyl-, formyl- and related transferase activity" 0.675733072196169
678 0.00459052112518366 2 227 "GO:0016747;GO:0016746" "transferase activity, transferring acyl groups" 0.146000964566817
1114 0.153252055340481 2 21 "GO:0016755" "transferase activity, transferring amino-acyl groups" 0.569346667133867
651 0.00546309439527213 3 237 "GO:0016757" "transferase activity, transferring glycosyl groups" 0.165671513754299
1134 3.7383836345151e-05 2 171 "GO:0016758" "transferase activity, transferring hexosyl groups" 0.00487485225940769
-297 0.560738184694657 2 49 "GO:0016763" "transferase activity, transferring pentosyl groups" 0.851321480468084
161 0.752183833971922 2 49 "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 0.924455909047489
-1555 0.131508497803744 4 12 "GO:0016775" "phosphotransferase activity, nitrogenous group as acceptor" 0.544396239545249
-412 0.471493752858439 3 39 "GO:0016776" "phosphotransferase activity, phosphate group as acceptor" 0.801541379710714
-2976 0.0412071316821328 3 6 "GO:0016778" "diphosphotransferase activity" 0.36306824130744
471 0.147466000328049 3 122 "GO:0016779" "nucleotidyltransferase activity" 0.560490015088765
893 0.276175861174872 3 19 "GO:0016780" "phosphotransferase activity, for other substituted phosphate groups" 0.679173678710472
781 0.536375274134315 2 8 "GO:0016783" "sulfurtransferase activity" 0.842690792133912
282 0.0489596567479487 2 657 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.37164025756437
373 0.568051484367905 4 30 "GO:0016790" "thiolester hydrolase activity" 0.851321480468084
652 0.00418836188093838 5 251 "GO:0016791" "phosphatase activity" 0.142812984468055
-1601 0.0355921175689524 3 22 "GO:0016799" "hydrolase activity, hydrolyzing N-glycosyl compounds" 0.339167878762926
-1919 0.107070026121083 2 9 "GO:0016803;GO:0016801" "hydrolase activity, acting on ether bonds" 0.514057595211134
171 0.844005410188032 2 17 "GO:0016805" "dipeptidase activity" 0.957028743378429
-115 0.721250513869968 3 123 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 0.919365268901699
139 0.733367773689455 4 77 "GO:0016811" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides" 0.922048796880163
-1335 0.322487111395174 2 7 "GO:0016812" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides" 0.716927050687904
1506 0.264461108161908 4 7 "GO:0016813" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines" 0.671232559756814
-688 0.326334187476047 4 26 "GO:0016814" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines" 0.720033469490297
-18 0.949894780555974 2 155 "GO:0016829" "lyase activity" 0.987769373082129
66 0.901132412161053 3 46 "GO:0016830" "carbon-carbon lyase activity" 0.965551902594916
-235 0.705320896716216 2 33 "GO:0016831" "carboxy-lyase activity" 0.9070398908461
-9 0.994187206887766 2 9 "GO:0016832" "aldehyde-lyase activity" 0.998013947483947
-71 0.877169499108914 3 61 "GO:0016835" "carbon-oxygen lyase activity" 0.958614108897941
630 0.242385196889168 4 44 "GO:0016836" "hydro-lyase activity" 0.665411151038895
642 0.611386286438714 3 8 "GO:0016840" "carbon-nitrogen lyase activity" 0.874175128855354
-485 0.683632771655956 3 9 "GO:0016846" "carbon-sulfur lyase activity" 0.899512281780134
-83 0.783707111464423 2 141 "GO:0016853" "isomerase activity" 0.936730604217458
-151 0.874391611281366 2 14 "GO:0016854" "racemase and epimerase activity" 0.958614108897941
-59 0.958304698646467 4 10 "GO:0016857" "racemase and epimerase activity, acting on carbohydrates and derivatives" 0.990288171495099
423 0.432736417866689 3 44 "GO:0016860" "intramolecular oxidoreductase activity" 0.778068501812104
-65 0.958719474275651 2 8 "GO:0016861" "intramolecular oxidoreductase activity, interconverting aldoses and ketoses" 0.990288171495099
869 0.465602413787704 2 9 "GO:0016863" "intramolecular oxidoreductase activity, transposing C=C bonds" 0.796778933830926
-30 0.966407837725007 2 25 "GO:0016866" "intramolecular transferase activity" 0.991499465297725
466 0.695674792848848 2 9 "GO:0016868" "intramolecular transferase activity, phosphotransferases" 0.903867811237025
131 0.40403283644487 2 537 "GO:0016874" "ligase activity" 0.757784634761343
-273 0.691493366481636 3 27 "GO:0016877" "ligase activity, forming carbon-sulfur bonds" 0.90363995516305
-443 0.608981765046935 2 17 "GO:0016878" "acid-thiol ligase activity" 0.872442347012544
-770 0.45510553259304 2 12 "GO:0016884" "carbon-nitrogen ligase activity, with glutamine as amido-N-donor" 0.787730031654607
-1873 0.115573205519157 2 9 "GO:0016886" "ligase activity, forming phosphoric ester bonds" 0.527746080914463
159 0.388322619636148 2 387 "GO:0016887;GO:0042623" "ATPase activity" 0.752411138195449
-1308 0.224659806276867 2 11 "GO:0016888" "endodeoxyribonuclease activity, producing 5'-phosphomonoesters" 0.641042423162001
-708 0.248145856033151 2 34 "GO:0016891;GO:0016893" "endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters" 0.66792147547022
-547 0.685392255950251 2 7 "GO:0016892" "endoribonuclease activity, producing 3'-phosphomonoesters" 0.899512281780134
-220 0.805070747471776 3 16 "GO:0016894" "endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters" 0.941701220329257
-186 0.829747232033865 6 17 "GO:0016895;GO:0004529" "exodeoxyribonuclease activity" 0.94662326384266
406 0.799135451947144 3 5 "GO:0016901" "oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor" 0.941701220329257
-1224 0.401164522862946 2 6 "GO:0016907" "G-protein coupled acetylcholine receptor activity" 0.757784634761343
544 0.647963298648544 4 9 "GO:0016917" "GABA receptor activity" 0.884111797223956
657 0.423184558583433 3 19 "GO:0016922" "ligand-dependent nuclear receptor binding" 0.770115554439885
1904 0.131531490805358 2 8 "GO:0016929" "SUMO-specific protease activity" 0.544396239545249
865 0.521691042541931 7 7 "GO:0017002" "activin-activated receptor activity" 0.838713049926489
472 0.0263011044277129 2 289 "GO:0017016;GO:0031267;GO:0051020" "GTPase binding" 0.302969162359052
422 0.68231730538537 4 12 "GO:0017017;GO:0033549" "MAP kinase phosphatase activity" 0.899512281780134
1001 0.0435716342168845 2 52 "GO:0017022" "myosin binding" 0.368944227394918
1020 0.213546902558955 2 19 "GO:0017025" "TBP-class protein binding" 0.630400220852609
1987 0.213494053549916 2 5 "GO:0017034" "Rap guanyl-nucleotide exchange factor activity" 0.630400220852609
-231 0.885087304838963 2 5 "GO:0017040" "ceramidase activity" 0.961506281226457
1841 0.00863355333646312 3 26 "GO:0017046" "peptide hormone binding" 0.201038456263356
962 0.0163473540485022 3 80 "GO:0017048" "Rho GTPase binding" 0.253773210467225
1172 0.189363438490049 2 16 "GO:0017049" "GTP-Rho binding" 0.612013835639984
420 0.638254095730838 2 16 "GO:0017056" "structural constituent of nuclear pore" 0.884040605154994
1144 0.0619774328428353 2 34 "GO:0017069" "snRNA binding" 0.398782668107204
-190 0.866332629885827 6 10 "GO:0017070" "U6 snRNA binding" 0.958614108897941
637 0.449474920366981 2 18 "GO:0017075" "syntaxin-1 binding" 0.787730031654607
-306 0.644991018403453 2 29 "GO:0017080" "sodium channel regulator activity" 0.884111797223956
213 0.817067643121756 2 15 "GO:0017081" "chloride channel regulator activity" 0.941701220329257
-295 0.718651991008603 5 19 "GO:0017091" "AU-rich element binding" 0.917847400857217
-1283 0.309774209353822 2 8 "GO:0017108;GO:0048256" "flap endonuclease activity" 0.710839412748339
1366 0.185148786035292 2 12 "GO:0017110" "nucleoside-diphosphatase activity" 0.609121890326317
159 0.233904943561601 2 759 "GO:0017111;GO:0016462;GO:0016818;GO:0016817" "hydrolase activity, acting on acid anhydrides" 0.65114710316576
1229 0.0597190300175516 2 30 "GO:0017112" "Rab guanyl-nucleotide exchange factor activity" 0.398782668107204
-339 0.327425363662016 2 107 "GO:0017124" "SH3 domain binding" 0.720145613596015
-180 0.867238779342042 5 11 "GO:0017127" "cholesterol transporter activity" 0.958614108897941
1432 0.204768333198864 2 10 "GO:0017128" "phospholipid scramblase activity" 0.629759213422921
-101 0.896955541909769 3 21 "GO:0017134" "fibroblast growth factor binding" 0.964368326938748
321 0.337164050998722 3 115 "GO:0017137" "Rab GTPase binding" 0.720863096058353
813 0.212664287430983 2 30 "GO:0017147" "Wnt-protein binding" 0.630400220852609
-126 0.911416163679373 2 10 "GO:0017154" "semaphorin receptor activity" 0.968611799052895
2188 0.0272306781090886 2 13 "GO:0017160" "Ral GTPase binding" 0.304190101983266
2268 0.0351971921047655 2 11 "GO:0017166" "vinculin binding" 0.339167878762926
1427 0.258261269626118 2 8 "GO:0017169" "CDP-alcohol phosphatidyltransferase activity" 0.670823032198554
3165 0.047467532057643 6 5 "GO:0017176" "phosphatidylinositol N-acetylglucosaminyltransferase activity" 0.37164025756437
-1018 0.0228512063745251 3 64 "GO:0018024;GO:0016279;GO:0042054;GO:0016278" "lysine N-methyltransferase activity" 0.28651897223443
2762 3.50625152939822e-08 3 51 "GO:0019003" "GDP binding" 1.14303799858382e-05
508 0.727669376400054 2 6 "GO:0019103" "pyrimidine nucleotide binding" 0.922048796880163
-1923 0.044002596914987 4 14 "GO:0019104" "DNA N-glycosylase activity" 0.369259131314799
-133 0.86782267355105 2 20 "GO:0019200" "carbohydrate kinase activity" 0.958614108897941
-88 0.905742559273898 2 23 "GO:0019201" "nucleotide kinase activity" 0.965982474449264
372 0.476260595627197 4 47 "GO:0019205" "nucleobase-containing compound kinase activity" 0.802509823201653
1548 0.104878440689834 2 14 "GO:0019206" "nucleoside kinase activity" 0.514057595211134
-976 0.364575796198819 2 11 "GO:0019211" "phosphatase activator activity" 0.744945389391128
-441 0.478243413407335 2 33 "GO:0019212;GO:0004864" "phosphatase inhibitor activity" 0.802813711661253
117 0.90940987809982 2 12 "GO:0019215" "intermediate filament binding" 0.967318212006279
-1996 0.170979980614765 2 6 "GO:0019237" "centromeric DNA binding" 0.59140025125107
4093 0.0103785799556306 2 5 "GO:0019238" "cyclohydrolase activity" 0.215457442895683
-1328 0.0632438689064132 2 25 "GO:0019239" "deaminase activity" 0.398782668107204
749 0.449407203324695 2 13 "GO:0019531;GO:0015116;GO:0008271" "sulfate transmembrane transporter activity" 0.787730031654607
2276 0.118445166504018 2 6 "GO:0019534" "toxin transporter activity" 0.527895844046774
2182 0.000678228359768289 4 31 "GO:0019706;GO:0019707;GO:0016417" "S-acyltransferase activity" 0.0520241047728146
384 0.698695363287516 2 13 "GO:0019789" "SUMO ligase activity" 0.903867811237025
-3330 0.0136243044802761 2 7 "GO:0019798" "procollagen-proline dioxygenase activity" 0.24337113756548
-334 0.560262850712657 2 39 "GO:0019825" "oxygen binding" 0.851321480468084
812 0.0633036904127234 2 67 "GO:0019829;GO:0042625" "ATPase activity, coupled to transmembrane movement of ions" 0.398782668107204
304 0.355240200614897 2 119 "GO:0019838" "growth factor binding" 0.73880896587213
-1265 0.185284244814901 2 14 "GO:0019841;GO:0016918" "retinol binding" 0.609121890326317
-718 0.0958441827510454 3 69 "GO:0019842" "vitamin binding" 0.491224338797304
779 0.109430904891756 5 54 "GO:0019843" "rRNA binding" 0.514057595211134
192 0.872111077307006 2 9 "GO:0019855" "calcium channel inhibitor activity" 0.958614108897941
-1558 0.248421714419522 5 7 "GO:0019864" "IgG binding" 0.66792147547022
-1449 0.129207452055373 2 14 "GO:0019865" "immunoglobulin binding" 0.544396239545249
-571 0.631400179497783 2 9 "GO:0019869" "chloride channel inhibitor activity" 0.882471419148027
-2224 0.0781129707964326 3 8 "GO:0019870" "potassium channel inhibitor activity" 0.450520748644715
-1403 0.379582274885261 2 5 "GO:0019871" "sodium channel inhibitor activity" 0.748827967398457
-284 0.29284542465109 3 177 "GO:0019887;GO:0019207" "kinase regulator activity" 0.689296811814118
218 0.585562931366277 2 80 "GO:0019888;GO:0019208" "phosphatase regulator activity" 0.861560620958191
42 0.94401953836624 4 35 "GO:0019894" "kinesin binding" 0.98600058760938
513 0.00143200187962206 2 514 "GO:0019901;GO:0019900" "kinase binding" 0.0839314657812854
315 0.279373110595856 2 152 "GO:0019902" "phosphatase binding" 0.680870922741514
625 0.0674342895114709 5 110 "GO:0019903" "protein phosphatase binding" 0.411187900637415
107 0.489626905795022 2 559 "GO:0019904" "protein domain specific binding" 0.816462257233643
76 0.856011539023404 4 74 "GO:0019905" "syntaxin binding" 0.958614108897941
250 0.534267691203218 3 79 "GO:0019955" "cytokine binding" 0.840392122230394
321 0.710655759998027 4 17 "GO:0019956" "chemokine binding" 0.911204632288522
-25 0.987704446648874 2 5 "GO:0019957" "C-C chemokine binding" 0.995650165739403
-1940 0.224338351816248 2 5 "GO:0019958" "C-X-C chemokine binding" 0.641042423162001
3183 0.0462334733239805 2 5 "GO:0019960" "C-X3-C chemokine binding" 0.369867786591844
-35 0.982706923822617 2 5 "GO:0019966" "interleukin-1 binding" 0.995531202977145
2475 0.0215326491370699 2 11 "GO:0019992" "diacylglycerol binding" 0.280785744747391
-316 0.346811757822813 3 114 "GO:0020037;GO:0046906" "tetrapyrrole binding" 0.730601829080692
328 0.111743464799905 3 308 "GO:0022804" "active transmembrane transporter activity" 0.51949950365568
536 0.73732021746652 2 5 "GO:0022820;GO:0015379" "potassium ion symporter activity" 0.922048796880163
-794 0.389311400025242 2 15 "GO:0022821" "potassium ion antiporter activity" 0.752461539902672
-416 0.741789502825472 2 8 "GO:0022824;GO:0022835" "transmitter-gated ion channel activity" 0.922048796880163
-496 0.591097884823738 2 15 "GO:0022829" "wide pore channel activity" 0.862591631277377
-728 0.209177039486196 2 38 "GO:0022839" "ion gated channel activity" 0.630400220852609
31 0.975259003494754 4 13 "GO:0022841;GO:0022840;GO:0022842" "leak channel activity" 0.992301602613523
-80 0.779798091951666 2 159 "GO:0022843;GO:0005244;GO:0022832" "voltage-gated ion channel activity" 0.936194530850489
207 0.0629341381174269 2 1128 "GO:0022892;GO:0005215" "transporter activity" 0.398782668107204
-1643 0.0658823680250518 2 16 "GO:0023026;GO:0023023" "MHC protein complex binding" 0.410547581200156
