"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-1089 0.457007907966482 1 5 "GO:0044423" "virion part" 0.750110026155956
-438 0.000539877029258948 3 712 "GO:0044427" "chromosomal part" 0.0120006951075275
678 1.60242567494482e-09 2 923 "GO:0044429" "mitochondrial part" 6.23343587553535e-07
-165 0.0772717888951921 3 1407 "GO:0044430" "cytoskeletal part" 0.290422472272751
339 0.0072874212199501 2 718 "GO:0044431;GO:0000139" "Golgi apparatus part" 0.0691416305990388
674 8.88899916865731e-05 2 375 "GO:0044437" "vacuolar part" 0.00288151723050641
-135 0.701917825582286 3 87 "GO:0044439;GO:0044438" "peroxisomal part" 0.880534410297594
-836 1.5634650447857e-05 2 294 "GO:0044441" "ciliary part" 0.000935673696033288
90 0.691125352168109 2 211 "GO:0044445" "cytosolic part" 0.8737720597295
-1358 0.0382510147445496 2 25 "GO:0044447" "axoneme part" 0.195784799153024
513 0.105281013390843 4 108 "GO:0044448" "cell cortex part" 0.348248280339187
941 0.000130707655256149 2 180 "GO:0044449" "contractile fiber part" 0.003631805563903
-1629 6.23359796274101e-09 2 138 "GO:0044450" "microtubule organizing center part" 1.6165797383375e-06
-1 0.991100267684737 4 678 "GO:0044451" "nucleoplasm part" 0.995555143697636
706 0.0956147425704704 2 60 "GO:0044452" "nucleolar part" 0.32626434087643
-486 0.0025375645025468 2 429 "GO:0044454" "nuclear chromosome part" 0.0346355295259897
594 0.0144516609995976 3 185 "GO:0044455" "mitochondrial membrane part" 0.111320715422643
-330 0.0395858454686458 1 434 "GO:0044456" "synapse part" 0.198695404997461
2741 0.0612642566465074 2 5 "GO:0044462" "external encapsulating structure part" 0.257641036059366
-367 0.00222666418289146 2 800 "GO:0044463" "cell projection part" 0.0320804580423992
-210 0.875357410393571 4 6 "GO:0044613" "nuclear pore central transport channel" 0.95462769173217
1748 0.232664609156642 2 5 "GO:0044615" "nuclear pore nuclear basket" 0.508463668325471
-771 0.505732738836394 5 8 "GO:0044666" "MLL3/4 complex" 0.788497135901232
-36 0.952830661186781 2 29 "GO:0045095" "keratin filament" 0.985884423047216
171 0.715170395245407 5 49 "GO:0045111" "intermediate filament cytoskeleton" 0.885194105015984
-681 0.436784740451059 2 14 "GO:0045120" "pronucleus" 0.728150045410347
309 0.158445884217807 2 228 "GO:0045121" "membrane raft" 0.417320170682626
-238 0.633643972750649 2 43 "GO:0045171" "intercellular bridge" 0.845583208919391
730 0.0467374588704975 2 80 "GO:0045177" "apical part of cell" 0.219094150313108
-297 0.74396066547219 2 13 "GO:0045178" "basal part of cell" 0.892630206541924
1167 0.382609200143916 2 6 "GO:0045179" "apical cortex" 0.67806368499309
2023 0.167135415246057 2 5 "GO:0045180" "basal cortex" 0.424236281164179
-641 0.00147886015158288 1 270 "GO:0045202" "synapse" 0.0250120260419887
-861 0.000105272081680098 3 222 "GO:0045211;GO:0097060" "synaptic membrane" 0.00311866158073794
2213 0.0250164421760876 2 11 "GO:0045239;GO:0045240" "tricarboxylic acid cycle enzyme complex" 0.157491565091269
2753 0.0601192154103234 2 5 "GO:0045252" "oxoglutarate dehydrogenase complex" 0.254199726028433
696 0.574056790346547 4 7 "GO:0045254" "pyruvate dehydrogenase complex" 0.818669852723661
790 0.589723069840396 3 5 "GO:0045261" "proton-transporting ATP synthase complex, catalytic core F(1)" 0.825175585942291
1116 0.23786873069816 3 12 "GO:0045263" "proton-transporting ATP synthase complex, coupling factor F(o)" 0.515492681011611
1296 0.170557882620848 2 12 "GO:0045334" "clathrin-coated endocytic vesicle" 0.426668915366623
590 0.222573482773533 2 46 "GO:0045335" "phagocytic vesicle" 0.493339514523671
357 0.578562178653082 2 26 "GO:0046540;GO:0097526;GO:0097525" "spliceosomal tri-snRNP complex" 0.822890996329246
-174 0.89638781534224 2 6 "GO:0046581" "intercellular canaliculus" 0.963422691114879
-673 0.224314496823597 2 35 "GO:0046658" "anchored component of plasma membrane" 0.495786018547609
-56 0.969590661827281 2 5 "GO:0046696" "lipopolysaccharide receptor complex" 0.987810987777388
982 0.00751391961487888 2 80 "GO:0046930;GO:0005643" "pore complex" 0.0704316802454912
452 0.662428426106829 2 10 "GO:0048188" "Set1C/COMPASS complex" 0.856095208490221
366 0.00901924261158144 4 576 "GO:0048471" "perinuclear region of cytoplasm" 0.079738303997845
-1374 0.34830843091292 2 5 "GO:0048476" "Holliday junction resolvase complex" 0.656135494552668
-122 0.921571227261039 2 7 "GO:0048500;GO:0005786" "signal recognition particle" 0.971810857640666
-553 0.398581148689593 2 25 "GO:0048786" "presynaptic active zone" 0.698414715496629
-292 0.650016702811056 2 26 "GO:0051233" "spindle midzone" 0.85312629736017
-1715 0.138635192738164 2 8 "GO:0051286;GO:0060187" "cell pole" 0.395084908242826
525 0.278000661202873 3 46 "GO:0055029;GO:0000428;GO:0030880" "RNA polymerase complex" 0.575224920704171
865 0.00886145258382594 2 99 "GO:0055037" "recycling endosome" 0.0792437943703055
1247 0.0175700460275666 4 39 "GO:0055038" "recycling endosome membrane" 0.124268143722244
-1392 0.0714331468218867 2 18 "GO:0060076" "excitatory synapse" 0.273768414913438
310 0.776419089196194 2 9 "GO:0060077" "inhibitory synapse" 0.908351956984419
-236 0.558783778830257 2 66 "GO:0060170" "ciliary membrane" 0.814120807610914
-325 0.808111098229456 7 6 "GO:0061202" "clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane" 0.926636444052792
204 0.878848584457855 2 6 "GO:0061617" "MICOS complex" 0.95462769173217
39 0.747556278866565 3 790 "GO:0070013;GO:0043233;GO:0031974" "membrane-enclosed lumen" 0.89339291084207
680 0.309653352565541 2 24 "GO:0070069" "cytochrome complex" 0.611447482984748
-1994 0.0677104380414579 2 9 "GO:0070187;GO:0000783;GO:0000782" "nuclear telomere cap complex" 0.270471328759583
-411 0.626769645188045 3 15 "GO:0070382" "exocytic vesicle" 0.842177533978348
215 0.843947661872154 3 9 "GO:0070419" "nonhomologous end joining complex" 0.942710450492072
1775 0.225393518973448 2 5 "GO:0070449" "elongin complex" 0.496669515967199
-454 0.456159949387402 7 29 "GO:0070461" "SAGA-type complex" 0.750110026155956
479 0.524343600807509 2 19 "GO:0070469" "respiratory chain" 0.802575757657336
166 0.893291123733512 4 7 "GO:0070531" "BRCA1-A complex" 0.962753035261359
926 0.527154667864128 4 5 "GO:0070552" "BRISC complex" 0.804169277643709
-1079 0.0059998586317702 4 70 "GO:0070603" "SWI/SNF superfamily-type complex" 0.0629396495189075
-1026 0.375502862743541 5 8 "GO:0070652" "HAUS complex" 0.673136468236117
3417 0.00316212147976629 2 8 "GO:0070688" "MLL5-L complex" 0.0410021751876362
881 0.547341396553391 2 5 "GO:0070695" "FHF complex" 0.814120807610914
2073 0.157005082996516 2 5 "GO:0070761" "pre-snoRNP complex" 0.415476035956767
-140 0.909750818235595 8 7 "GO:0070776;GO:0070775" "MOZ/MORF histone acetyltransferase complex" 0.969754220648468
2942 0.0277676570978896 2 6 "GO:0070847" "core mediator complex" 0.166178747862755
-2405 0.0720839758902747 2 6 "GO:0070852" "cell body fiber" 0.27490849628742
687 0.607571166176343 2 6 "GO:0070937" "CRD-mediated mRNA stability complex" 0.830738782575035
-486 0.656260566235362 2 9 "GO:0070938" "contractile ring" 0.855688278705523
1527 0.1402937225246 2 10 "GO:0070971" "endoplasmic reticulum exit site" 0.395465638130938
-166 0.816940652391368 4 21 "GO:0071010;GO:0071004" "prespliceosome" 0.930803992795364
46 0.943611615135446 2 25 "GO:0071011" "precatalytic spliceosome" 0.982770865562754
-531 0.667849809059826 2 7 "GO:0071012" "catalytic step 1 spliceosome" 0.861616549164153
201 0.568495008638221 2 87 "GO:0071013" "catalytic step 2 spliceosome" 0.818669852723661
1954 0.114329431006582 4 7 "GO:0071014" "post-mRNA release spliceosomal complex" 0.355279744139623
-1722 0.136915869343149 3 8 "GO:0071141" "SMAD protein complex" 0.393075466033007
852 0.410717168671553 2 10 "GO:0071203" "WASH complex" 0.708509882985517
2452 0.0666520981134908 3 6 "GO:0071204" "histone pre-mRNA 3'end processing complex" 0.270471328759583
-504 0.424681404546713 3 27 "GO:0071339;GO:0044665" "MLL1 complex" 0.721402036544416
-2644 0.0479614131594016 3 6 "GO:0071437" "invadopodium" 0.22079277773973
1380 0.301890201592501 2 6 "GO:0071438" "invadopodium membrane" 0.608472996992139
-617 0.594413309758591 2 8 "GO:0071439" "clathrin complex" 0.825175585942291
2271 0.120991950352516 5 5 "GO:0071458" "integral component of cytoplasmic side of endoplasmic reticulum membrane" 0.36549433000865
1124 0.363859494561355 3 7 "GO:0071541" "eukaryotic translation initiation factor 3 complex, eIF3m" 0.668516196879526
-1296 0.29503389061481 5 7 "GO:0071546" "pi-body" 0.601549635627154
237 0.765724146217411 5 17 "GO:0071556" "integral component of lumenal side of endoplasmic reticulum membrane" 0.901400354071411
-844 0.372081184524437 6 12 "GO:0071564" "npBAF complex" 0.673136468236117
-1138 0.164577698188039 6 16 "GO:0071565;GO:0016514" "SWI/SNF complex" 0.422579040231995
-1368 0.0949208104556605 2 16 "GO:0071682" "endocytic vesicle lumen" 0.32626434087643
559 0.571205762306328 2 11 "GO:0071782" "endoplasmic reticulum tubular network" 0.818669852723661
-304 0.820018745634294 2 6 "GO:0071797" "LUBAC complex" 0.930803992795364
913 0.533197509587204 4 5 "GO:0071817" "MMXD complex" 0.808057620956661
170 0.705754312127894 2 53 "GO:0071944" "cell periphery" 0.880972737933544
1724 0.197234039154323 2 6 "GO:0071986" "Ragulator complex" 0.45533555626725
1967 0.111964940049768 2 7 "GO:0072357" "PTW/PP1 phosphatase complex" 0.354100501458209
-672 0.0104408479695982 2 158 "GO:0072372" "primary cilium" 0.088293257829863
1366 0.187212876149809 2 10 "GO:0072546" "ER membrane protein complex" 0.444853001963035
-929 0.486954367473619 2 6 "GO:0072559" "NLRP3 inflammasome complex" 0.76848860029369
-58 0.866026504783733 2 92 "GO:0072562" "blood microparticle" 0.954346488274425
-678 0.55839528058875 2 8 "GO:0072669" "tRNA-splicing ligase complex" 0.814120807610914
-192 0.714375977960878 3 39 "GO:0072686" "mitotic spindle" 0.885194105015984
-580 0.6165898953198 4 8 "GO:0072687" "meiotic spindle" 0.835726373795826
901 0.169228033100807 5 25 "GO:0080008" "Cul4-RING E3 ubiquitin ligase complex" 0.426640289756578
832 0.53373510499414 2 6 "GO:0090543" "Flemming body" 0.808057620956661
-981 0.169998058900436 2 21 "GO:0090544" "BAF-type complex" 0.426640289756578
74 0.819770651291815 5 103 "GO:0090575;GO:0044798" "nuclear transcription factor complex" 0.930803992795364
354 0.73264000884142 2 10 "GO:0097038" "perinuclear endoplasmic reticulum" 0.886460228427099
-327 0.791461701104263 2 7 "GO:0097197" "tetraspanin-enriched microdomain" 0.915493604551846
586 0.66101369601802 2 6 "GO:0097208" "alveolar lamellar body" 0.855688278705523
-327 0.278740096536597 2 119 "GO:0097223" "sperm part" 0.575224920704171
-336 0.745770738113433 3 10 "GO:0097225" "sperm midpiece" 0.892630206541924
-1248 0.139996496674352 3 15 "GO:0097228" "sperm principal piece" 0.395465638130938
768 0.600039324124666 2 5 "GO:0097255" "R2TP complex" 0.826024874478754
1013 0.41298804502319 3 7 "GO:0097342" "ripoptosome" 0.70940985855156
-545 0.445981617144956 5 21 "GO:0097346" "INO80-type complex" 0.738241910933566
334 0.70284301901646 3 14 "GO:0097381" "photoreceptor disc membrane" 0.880534410297594
127 0.884293895108669 3 14 "GO:0097386" "glial cell projection" 0.958190320883767
-139 0.924344517550248 3 5 "GO:0097418" "neurofibrillary tangle" 0.971810857640666
2030 0.165649939971656 3 5 "GO:0097422" "tubular endosome" 0.423253270841727
-1123 0.278112183863832 3 10 "GO:0097431" "mitotic spindle pole" 0.575224920704171
1413 0.334614331961147 2 5 "GO:0097433" "dense body" 0.638063603592579
1000 0.311238551861712 3 11 "GO:0097440" "apical dendrite" 0.613021755312435
-473 0.682999790252285 2 8 "GO:0097449" "astrocyte projection" 0.872535035823116
-339 0.00181996643987357 2 991 "GO:0097458" "neuron part" 0.027763409612189
428 0.769978600565961 2 5 "GO:0097470" "ribbon synapse" 0.903934304318396
1342 0.359480664117825 3 5 "GO:0097481" "neuronal postsynaptic density" 0.665895134961114
-1258 0.309400868070619 3 7 "GO:0097486;GO:0031906" "multivesicular body lumen" 0.611447482984748
1651 0.0593906998153853 6 14 "GO:0097504;GO:0032797" "SMN complex" 0.253199587044518
-1429 0.147845946444969 3 11 "GO:0097539" "ciliary transition fiber" 0.40501459976826
-1281 0.00958916824498078 3 44 "GO:0097542" "ciliary tip" 0.0838244145460118
-1452 0.0300116056364063 3 24 "GO:0097546" "ciliary base" 0.171123637891538
-278 0.704377365672579 3 20 "GO:0098533" "ATPase dependent transmembrane transport complex" 0.880972737933544
-170 0.469129674193781 2 198 "GO:0098552" "side of membrane" 0.757225905648883
336 0.000718649505944719 2 1218 "GO:0098589" "membrane region" 0.014157003113485
-142 0.382108235600625 2 424 "GO:0098590" "plasma membrane region" 0.67806368499309
637 1.74834142413504e-08 2 911 "GO:1902494" "catalytic complex" 2.72041925595412e-06
2377 0.104551440745994 4 5 "GO:1902555" "endoribonuclease complex" 0.347611200428989
-415 0.75648721614806 2 6 "GO:1902711;GO:1902710" "GABA-A receptor complex" 0.898545120859833
1465 0.000440023953541362 2 62 "GO:1902911;GO:1902554" "protein kinase complex" 0.0102932759104262
-1393 0.202022769123655 2 9 "GO:1990023" "mitotic spindle midzone" 0.462275630524128
-1214 0.406963452846398 2 5 "GO:1990075" "periciliary membrane compartment" 0.705161617626944
1136 0.438014238076829 3 5 "GO:1990124" "messenger ribonucleoprotein complex" 0.728150045410347
857 0.0106810967380831 3 96 "GO:1990204" "oxidoreductase complex" 0.0893536909917059
635 0.000343612673964599 4 352 "GO:1990234" "transferase complex" 0.00891102201148193
-170 0.907702964114073 7 5 "GO:1990246" "uniplex complex" 0.969754220648468
-943 0.519861037656619 3 5 "GO:1990316" "ATG1 kinase complex" 0.800894826330395
